Orthogroup	source	in_orthofinder_single_copy_list	Castanea_mollissima	Cunninghamia_lanceolata_CULA	Liquidambar_formosana	Liriodendron_chinense	Picea_abies	Quercus_suber	Vitis_vinifera
OG0013036	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.11G081800	Cula__CULA03G26760	Lf__L1049_025248	Lc__Lchi27653	Pa__MA_98882g0010	Qs__XP_023889054.1	Vv__XP_002274914.1
OG0013037	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.11G085600	Cula__CULA09G27750	Lf__L1049_011196	Lc__Lchi28140	Pa__MA_117350g0010	Qs__XP_023920165.1	Vv__XP_002264200.1
OG0013047	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.11G134300	Cula__CULA01G30890	Lf__L1049_017894	Lc__Lchi05935	Pa__MA_128287g0010	Qs__XP_065625247.1	Vv__XP_002265039.1
OG0013049	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.11G140500	Cula__CULA01G33850	Lf__L1049_011469	Lc__Lchi01721	Pa__MA_10435992g0010	Qs__XP_023905435.1	Vv__XP_002266585.2
OG0013051	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.11G142900	Cula__CULA08G40360	Lf__L1049_011351	Lc__Lchi26065	Pa__MA_73032g0010	Qs__XP_023892642.1	Vv__XP_002262773.1
OG0013052	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.11G145100	Cula__CULA02G70540	Lf__L1049_011736	Lc__Lchi09415	Pa__MA_558352g0010	Qs__XP_023899062.1	Vv__XP_002264063.1
OG0013059	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G000200	Cula__CULA03G34300	Lf__L1049_026500	Lc__Lchi01982	Pa__MA_176279g0010	Qs__XP_023897912.2	Vv__XP_002264295.1
OG0013061	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G006400	Cula__CULA09G26640	Lf__L1049_025814	Lc__Lchi01627	Pa__MA_8806671g0010	Qs__XP_023880020.1	Vv__XP_010645864.1
OG0013062	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G011200	Cula__CULA09G25140	Lf__L1049_026693	Lc__Lchi16169	Pa__MA_9287008g0010	Qs__XP_023894610.1	Vv__XP_003634942.1
OG0013063	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G012200	Cula__CULA01G28000	Lf__L1049_026007	Lc__Lchi01606	Pa__MA_8887549g0010	Qs__XP_023894628.1	Vv__XP_002277122.2
OG0013066	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G033200	Cula__CULA10G44010	Lf__L1049_019982	Lc__Lchi05007	Pa__MA_350285g0010	Qs__XP_023912116.1	Vv__XP_002275469.2
OG0013072	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G052100	Cula__CULA02G01520	Lf__L1049_020395	Lc__Lchi14834	Pa__MA_259249g0010	Qs__XP_065616103.1	Vv__XP_010662680.1
OG0013073	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G054100	Cula__CULA07G02000	Lf__L1049_020261	Lc__Lchi17923	Pa__MA_69951g0010	Qs__XP_023899995.1	Vv__XP_002273527.1
OG0013074	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G054800	Cula__CULA01G45780	Lf__L1049_021159	Lc__Lchi01157	Pa__MA_10436163g0010	Qs__XP_065628772.1	Vv__XP_002272741.1
OG0013076	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G057600	Cula__CULA08G23640	Lf__L1049_020766	Lc__Lchi27465	Pa__MA_9195161g0010	Qs__XP_023886849.2	Vv__XP_002272050.1
OG0013081	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G073600	Cula__CULA11G21480	Lf__L1049_026827	Lc__Lchi26686	Pa__MA_2267030g0010	Qs__XP_023893271.1	Vv__XP_002285702.1
OG0013084	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G097300	Cula__CULA08G47410	Lf__L1049_003246	Lc__Lchi08360	Pa__MA_10434929g0010	Qs__XP_023888292.1	Vv__XP_002276966.1
OG0013086	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G116800	Cula__CULA02G42080	Lf__L1049_025806	Lc__Lchi02033	Pa__MA_540763g0010	Qs__XP_023926853.1	Vv__XP_002285874.1
OG0013087	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G118300	Cula__CULA05G24980	Lf__L1049_003409	Lc__Lchi04585	Pa__MA_70161g0010	Qs__XP_023892302.1	Vv__XP_002285871.1
OG0013088	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G118800	Cula__CULA11G02440	Lf__L1049_025526	Lc__Lchi02013	Pa__MA_102777g0010	Qs__XP_065616511.1	Vv__XP_002285868.1
OG0013090	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G121300	Cula__CULA06G21540	Lf__L1049_026010	Lc__Lchi08697	Pa__MA_10426742g0010	Qs__XP_065633398.1	Vv__XP_002285859.1
OG0013091	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G124800	Cula__CULA08G05640	Lf__L1049_026128	Lc__Lchi01900	Pa__MA_89872g0010	Qs__XP_023921701.1	Vv__XP_010664229.1
OG0013093	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G129800	Cula__CULA06G58730	Lf__L1049_004755	Lc__Lchi13242	Pa__MA_10437180g0010	Qs__XP_023875030.1	Vv__XP_002263238.1
OG0013097	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G153500	Cula__CULA01G47970	Lf__L1049_003784	Lc__Lchi10023	Pa__MA_99496g0010	Qs__XP_023874019.2	Vv__XP_010645307.2
OG0013098	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G156100	Cula__CULA02G09570	Lf__L1049_004583	Lc__Lchi17176	Pa__MA_129475g0010	Qs__XP_065633054.1	Vv__XP_002266557.3
OG0013099	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G158200	Cula__CULA02G44530	Lf__L1049_004150	Lc__Lchi17205	Pa__MA_100722g0010	Qs__XP_023872427.1	Vv__XP_002263684.2
OG0013103	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G168200	Cula__CULA01G64270	Lf__L1049_015550	Lc__Lchi26979	Pa__MA_111858g0010	Qs__XP_065627781.1	Vv__XP_002271890.1
OG0013104	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.12G171100	Cula__CULA03G44780	Lf__L1049_004438	Lc__Lchi02572	Pa__MA_10430331g0010	Qs__XP_065630418.1	Vv__XP_002265905.2
