Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0005192	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G074000	Lc__Lchi26607	Vv__XP_010653297.1	1	1	6	2
OG0005201	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G148000	Lc__Lchi04319	Vv__XP_010658473.1	1	2	1	6
OG0005218	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G186700	Lc__Lchi20475	Vv__XP_010660426.1	1	1	5	3
OG0005247	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G044500	Lc__Lchi06083	Vv__XP_003631454.1	5	1	2	2
OG0005254	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G167400	Lc__Lchi25362	Vv__XP_010645294.1	1	1	1	7
OG0005256	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G109500	Lc__Lchi06070	Vv__XP_002275585.1	4	1	4	1
OG0005263	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G034300	Lc__Lchi19305	Vv__XP_002272030.1	0	1	7	2
OG0005266	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G193700	Lc__Lchi12251	Vv__XP_002279064.2	2	1	4	3
OG0005270	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G042400	Lc__Lchi19725	Vv__XP_002284803.3	4	2	2	2
OG0005271	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G169700	Lc__Lchi06094	Vv__XP_002274296.2	1	4	4	1
OG0005281	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G174600	Lc__Lchi08914	Vv__XP_002280611.1	1	1	4	4
OG0005311	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G014700	Lc__Lchi10069	Vv__XP_002278008.1	1	3	1	5
OG0005330	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G049500	Lc__Lchi11133	Vv__XP_002281919.1	1	1	7	1
OG0005332	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G057900	Lc__Lchi18458	Vv__XP_010664780.1	1	1	7	1
OG0005334	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G093800	Lc__Lchi05126	Vv__XP_010648784.1	1	2	2	5
OG0005340	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G129500	Lc__Lchi06586	Vv__XP_002272348.1	2	1	6	1
OG0005341	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G138100	Lc__Lchi14157	Vv__XP_002265246.1	6	1	1	2
OG0005349	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G179300	Lc__Lchi19261	Vv__XP_002264417.1	1	2	5	2
OG0005350	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G181900	Lc__Lchi20623	Vv__XP_002267248.1	6	2	1	1
OG0005368	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G271800	Lc__Lchi15296	Vv__XP_002279099.1	5	1	3	1
OG0005446	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G100300	Lc__Lchi29790	Vv__XP_010654630.1	1	1	1	7
OG0005463	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G036400	Lc__Lchi27717	Vv__XP_002268942.2	2	5	1	2
OG0005468	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G048200	Lc__Lchi01727	Vv__NP_001267915.1	1	1	5	3
OG0005474	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G068300	Lc__Lchi14975	Vv__XP_002282742.1	1	1	1	7
OG0005482	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G007100	Lc__Lchi11454	Vv__XP_010654385.1	4	4	1	1
OG0005494	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G084900	Lc__Lchi07971	Vv__XP_010646902.1	2	1	6	1
OG0005495	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G085800	Lc__Lchi19322	Vv__XP_002267812.1	1	2	6	1
OG0005525	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G073000	Lc__Lchi04020	Vv__XP_002283669.1	1	1	7	1
OG0005531	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G111600	Lc__Lchi08555	Vv__XP_002274029.1	1	3	1	5
OG0005532	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G114900	Lc__Lchi13402	Vv__XP_010656995.1	1	1	3	5
OG0005533	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G130900	Lc__Lchi07397	Vv__XP_002274437.1	2	1	6	1
OG0005553	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G000400	Lc__Lchi07001	Vv__XP_010657109.1	1	1	2	6
OG0005555	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G001800	Lc__Lchi19657	Vv__NP_001267975.1	5	1	2	2
OG0005573	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G120300	Lc__Lchi09107	Vv__XP_003631658.1	2	1	6	1
OG0005576	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G150700	Lc__Lchi26828	Vv__XP_010649344.1	1	4	3	2
OG0005578	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G005200	Lc__Lchi22084	Vv__XP_002279210.1	2	1	6	1
OG0005589	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G070300	Lc__Lchi07671	Vv__XP_010650825.2	1	1	7	1
OG0005594	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G100000	Lc__Lchi09123	Vv__XP_002283428.1	1	1	7	1
OG0005595	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G100800	Lc__Lchi17596	Vv__XP_002279963.2	4	1	4	1
OG0005603	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G144600	Lc__Lchi19190	Vv__XP_010651410.1	1	1	4	4
OG0005617	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G056200	Lc__Lchi21461	Vv__XP_002281883.1	1	2	5	2
OG0005620	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G090300	Lc__Lchi07795	Vv__XP_002268101.2	0	1	7	2
OG0005622	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G116200	Lc__Lchi06772	Vv__XP_002279430.1	1	4	2	3
OG0005629	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G145300	Lc__Lchi17857	Vv__XP_010653644.1	3	1	5	1
OG0005630	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G155300	Lc__Lchi14818	Vv__XP_002277005.1	1	3	2	4
OG0005632	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G174900	Lc__Lchi26030	Vv__XP_010645036.1	1	1	2	6
OG0005634	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G017400	Lc__Lchi20663	Vv__XP_002270626.2	2	2	3	3
OG0005646	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G009200	Lc__Lchi30536	Vv__XP_002265046.1	5	2	1	2
OG0005647	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G052900	Lc__Lchi16882	Vv__XP_010657507.1	3	1	2	4
OG0005648	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G061900	Lc__Lchi11125	Vv__XP_002263965.2	6	1	2	1
OG0005666	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G037600	Lc__Lchi08616	Vv__XP_002277892.3	2	2	1	5
OG0005754	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G110900	Lc__Lchi19913	Vv__XP_002271736.1	4	2	2	1
OG0005757	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G001000	Lc__Lchi14747	Vv__XP_002265653.2	0	1	1	7
OG0005759	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G034300	Lc__Lchi12998	Vv__XP_002284172.1	1	1	6	1
OG0005760	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G097700	Lc__Lchi23255	Vv__XP_010647731.2	2	4	1	2
OG0005767	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G056300	Lc__Lchi21204	Vv__XP_010659952.1	1	1	6	1
OG0005778	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G063400	Lc__Lchi11915	Vv__XP_002279183.3	1	0	7	1
OG0005781	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G104000	Lc__Lchi23278	Vv__XP_002281604.2	1	4	1	3
OG0005792	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G166300	Lc__Lchi18263	Vv__XP_002283609.2	3	1	4	1
OG0005800	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G091800	Lc__Lchi24529	Vv__XP_002271335.1	1	1	6	1
OG0005809	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G048300	Lc__Lchi08882	Vv__XP_002279039.1	0	2	6	1
OG0005816	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G003400	Lc__Lchi27811	Vv__XP_019079620.1	0	1	7	1
OG0005827	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G034900	Lc__Lchi08570	Vv__XP_002272224.1	3	3	2	1
OG0005833	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G131700	Lc__Lchi32183	Vv__XP_002280209.2	2	1	5	1
OG0005840	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G042500	Lc__Lchi24605	Vv__XP_002276004.2	2	2	4	1
OG0005855	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G138300	Lc__Lchi15635	Vv__XP_002262627.2	1	2	4	2
OG0005873	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G173700	Lc__Lchi17296	Vv__XP_010653777.1	3	2	3	1
OG0005874	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G124800	Lc__Lchi09114	Vv__NP_001268073.1	4	1	0	4
OG0005894	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G076500	Lc__Lchi02230	Vv__XP_002277881.1	1	1	6	1
OG0005915	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G198800	Lc__Lchi06749	Vv__XP_002263864.2	1	2	4	2
OG0005925	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G025300	Lc__Lchi21277	Vv__XP_002284832.1	1	3	2	3
OG0005930	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G265400	Lc__Lchi11408	Vv__XP_002275670.1	1	1	6	1
OG0005941	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G216300	Lc__Lchi00863	Vv__XP_002282550.1	4	3	1	1
OG0005957	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G079900	Lc__Lchi09594	Vv__XP_010655096.1	2	1	4	2
OG0005959	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G126300	Lc__Lchi19828	Vv__XP_002273961.1	3	1	2	3
OG0005962	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G076500	Lc__Lchi22810	Vv__XP_002285647.1	1	3	1	4
OG0006002	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G077700	Lc__Lchi17398	Vv__XP_002273285.1	0	7	1	1
OG0006006	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G120500	Lc__Lchi04701	Vv__XP_002281873.1	2	1	4	2
OG0006024	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G022800	Lc__Lchi15827	Vv__XP_010653057.1	2	3	2	2
OG0006032	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G000900	Lc__Lchi11499	Vv__XP_002270932.2	4	1	3	1
OG0006038	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G177700	Lc__Lchi31220	Vv__XP_010646130.1	1	1	1	6
OG0006071	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G070900	Lc__Lchi00222	Vv__XP_002275930.1	3	1	4	1
OG0006083	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G050300	Lc__Lchi11352	Vv__XP_010664715.1	2	1	1	5
OG0006096	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G092200	Lc__Lchi02623	Vv__XP_010648483.1	2	2	3	2
OG0006097	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G093400	Lc__Lchi03310	Vv__XP_002262758.1	2	1	5	1
OG0006110	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G142000	Lc__Lchi17003	Vv__XP_002272604.1	2	1	5	1
OG0006117	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G168900	Lc__Lchi08826	Vv__XP_002280934.3	3	1	1	4
OG0006144	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G259400	Lc__Lchi10305	Vv__XP_002271099.1	5	1	2	1
OG0006153	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G284300	Lc__Lchi13241	Vv__XP_002282538.1	2	1	5	1
OG0006161	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G327500	Lc__Lchi09584	Vv__XP_002271577.1	0	1	6	2
OG0006163	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G332700	Lc__Lchi13400	Vv__XP_002274987.1	2	1	4	2
OG0006165	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G349000	Lc__Lchi05080	Vv__XP_002282710.1	2	1	5	1
OG0006175	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G008900	Lc__Lchi04910	Vv__XP_002282888.1	2	1	5	1
OG0006178	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G024700	Lc__Lchi25192	Vv__XP_010649867.1	3	1	2	3
OG0006181	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G050200	Lc__Lchi19906	Vv__XP_002270818.1	1	1	2	5
OG0006185	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G077800	Lc__Lchi00160	Vv__XP_010650014.1	2	0	2	5
OG0006187	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G089000	Lc__Lchi12726	Vv__XP_010650126.1	1	2	4	2
OG0006221	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G016400	Lc__Lchi06448	Vv__XP_002282180.1	5	1	1	2
OG0006223	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G043100	Lc__Lchi22670	Vv__XP_002280880.3	2	2	2	3
OG0006242	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G123800	Lc__Lchi24664	Vv__XP_002271716.1	3	4	1	1
OG0006246	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G138000	Lc__Lchi29588	Vv__XP_010650728.1	1	1	4	3
OG0006256	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G197200	Lc__Lchi12335	Vv__XP_010650046.1	1	2	5	1
OG0006283	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G134500	Lc__Lchi07513	Vv__XP_002282452.1	3	1	3	2
OG0006286	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G159800	Lc__Lchi20394	Vv__XP_002283742.1	1	1	1	6
OG0006287	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G161300	Lc__Lchi02538	Vv__XP_019082099.1	1	2	5	1
OG0006288	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G163300	Lc__Lchi20364	Vv__XP_002283913.1	2	2	4	1
OG0006296	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G058800	Lc__Lchi04723	Vv__XP_002284946.2	0	1	6	2
OG0006323	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G001300	Lc__Lchi16846	Vv__XP_002265097.1	5	1	2	1
OG0006335	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G076800	Lc__Lchi03956	Vv__XP_002283201.2	2	2	1	4
OG0006348	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G144400	Lc__Lchi04354	Vv__XP_002270553.2	1	1	5	2
OG0006361	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G209800	Lc__Lchi25322	Vv__XP_002272417.2	2	1	2	4
OG0006381	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G100400	Lc__Lchi01927	Vv__NP_001268194.1	1	2	5	1
OG0006388	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G157100	Lc__Lchi12110	Vv__XP_002282368.1	1	1	7	0
OG0006391	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G011600	Lc__Lchi16667	Vv__XP_002278830.1	2	1	2	4
OG0006393	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G024900	Lc__Lchi25633	Vv__XP_002274773.1	2	1	5	1
OG0006398	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G043700	Lc__Lchi22890	Vv__XP_002283909.1	2	2	4	1
OG0006406	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G099000	Lc__Lchi28436	Vv__XP_002266954.1	0	1	7	1
OG0006420	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G171400	Lc__Lchi20659	Vv__XP_002271492.1	1	3	2	3
OG0006424	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G013100	Lc__Lchi28024	Vv__XP_002274040.1	1	2	5	1
OG0006430	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G051200	Lc__Lchi10466	Vv__XP_002282670.1	0	3	3	3
OG0006432	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G076700	Lc__Lchi23389	Vv__XP_002263020.1	2	1	4	2
OG0006435	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G096300	Lc__Lchi12831	Vv__XP_002271184.3	1	1	6	1
OG0006442	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G131700	Lc__Lchi20257	Vv__XP_002269447.1	2	1	4	2
OG0006444	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G157500	Lc__Lchi27408	Vv__XP_002275793.1	2	2	4	1
OG0006453	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G024200	Lc__Lchi14013	Vv__XP_002281373.1	1	1	5	2
OG0006458	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G064600	Lc__Lchi24210	Vv__XP_002271860.1	0	2	6	1
OG0006462	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G092400	Lc__Lchi05077	Vv__XP_002282746.1	2	2	3	2
OG0006464	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G108300	Lc__Lchi15892	Vv__XP_002270318.1	2	3	2	2
OG0006466	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G112900	Lc__Lchi00339	Vv__XP_002265366.1	1	1	5	2
OG0006481	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G079200	Lc__Lchi01150	Vv__XP_010661301.1	3	0	5	1
OG0006495	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G022500	Lc__Lchi11778	Vv__XP_002267996.1	4	1	2	2
OG0006496	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G022800	Lc__Lchi22004	Vv__XP_002268370.1	2	1	5	1
OG0006498	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G050200	Lc__Lchi27069	Vv__XP_002276087.1	1	2	5	1
OG0006503	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G061600	Lc__Lchi25313	Vv__XP_002263340.2	0	3	0	6
OG0006507	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G087200	Lc__Lchi10531	Vv__XP_002262885.1	0	1	1	7
OG0006509	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G091100	Lc__Lchi14753	Vv__XP_010662098.1	1	5	1	2
OG0006520	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G130300	Lc__Lchi15778	Vv__XP_010652357.1	1	1	5	2
OG0006525	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G180200	Lc__Lchi12734	Vv__XP_002266333.1	0	1	3	5
OG0006604	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G144000	Lc__Lchi20022	Vv__XP_003635561.1	2	1	4	1
OG0006613	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G072800	Lc__Lchi15810	Vv__XP_002276095.2	4	1	2	1
OG0006615	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G042200	Lc__Lchi04493	Vv__XP_002272119.1	3	2	2	1
OG0006660	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G064200	Lc__Lchi00143	Vv__XP_002273694.1	0	3	4	1
OG0006677	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G100700	Lc__Lchi25942	Vv__XP_002285361.1	1	1	5	1
OG0006680	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G280900	Lc__Lchi00703	Vv__XP_002276011.1	3	1	3	1
OG0006683	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G143400	Lc__Lchi29572	Vv__XP_010652425.1	2	1	0	5
OG0006685	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G075300	Lc__Lchi15780	Vv__XP_010660113.1	2	1	1	4
OG0006698	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G085300	Lc__Lchi00580	Vv__XP_002277140.1	1	1	5	1
OG0006703	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G170400	Lc__Lchi03549	Vv__XP_002280245.2	4	2	1	1
OG0006704	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G296700	Lc__Lchi04673	Vv__XP_002281292.2	3	1	2	2
OG0006710	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G232900	Lc__Lchi09172	Vv__XP_010656931.2	2	3	2	1
OG0006717	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G066700	Lc__Lchi04937	Vv__XP_019081606.1	1	1	2	4
OG0006719	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G072700	Lc__Lchi06930	Vv__XP_002283684.1	1	1	5	1
OG0006727	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G079900	Lc__Lchi18387	Vv__XP_010653413.1	2	1	4	1
OG0006729	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G032700	Lc__Lchi19236	Vv__XP_019081447.1	1	2	2	3
OG0006734	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G062500	Lc__Lchi20428	Vv__XP_019074951.1	1	1	1	5
OG0006748	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G117400	Lc__Lchi25533	Vv__XP_002263747.2	1	1	3	3
OG0006759	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G190100	Lc__Lchi14418	Vv__XP_002283161.1	2	1	2	3
OG0006760	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G031000	Lc__Lchi23938	Vv__XP_002284871.1	2	2	3	1
OG0006762	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G216600	Lc__Lchi26925	Vv__XP_019074769.1	4	1	2	1
OG0006766	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G151500	Lc__Lchi14563	Vv__XP_003635479.1	1	1	5	1
OG0006768	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G186700	Lc__Lchi26680	Vv__XP_010664374.1	1	2	1	4
OG0006769	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G206000	Lc__Lchi11704	Vv__XP_002269563.3	4	1	1	2
OG0006771	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G198900	Lc__Lchi04888	Vv__XP_002270426.2	2	2	4	0
OG0006776	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G229200	Lc__Lchi12306	Vv__XP_002281105.1	5	0	2	1
OG0006783	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G137400	Lc__Lchi11136	Vv__XP_010655736.1	2	1	3	2
